entity_cd,entity_name,year,subgroup_name,cohort,grad_rate
060201060003,Southwestern Senior High School,2022,Black or African American,Combined,s
060201060003,Southwestern Senior High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
060201060003,Southwestern Senior High School,2022,American Indian or Alaska Native,Combined,s
060301040004,Frewsburg Junior-Senior High Sch,2022,Multiracial,Combined,s
060301040004,Frewsburg Junior-Senior High Sch,2022,English Language Learner,Combined,s
060301040004,Frewsburg Junior-Senior High Sch,2022,Hispanic or Latino,Combined,s
060301040004,Frewsburg Junior-Senior High Sch,2022,Black or African American,Combined,s
060301040004,Frewsburg Junior-Senior High Sch,2022,Students with Disabilities,Combined,s
060301040004,Frewsburg Junior-Senior High Sch,2022,American Indian or Alaska Native,Combined,s
060301040004,Frewsburg Junior-Senior High Sch,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
060401040006,Cassadaga Valley Middle/High School,2022,Hispanic or Latino,Combined,s
060401040006,Cassadaga Valley Middle/High School,2022,Multiracial,Combined,s
060401040006,Cassadaga Valley Middle/High School,2022,English Language Learner,Combined,s
060401040006,Cassadaga Valley Middle/High School,2022,Students with Disabilities,Combined,s
060401040006,Cassadaga Valley Middle/High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
060401040006,Cassadaga Valley Middle/High School,2022,American Indian or Alaska Native,Combined,s
060401040006,Cassadaga Valley Middle/High School,2022,Black or African American,Combined,s
060503040001,Chautauqua Lake Secondary School,2022,Multiracial,Combined,s
060503040001,Chautauqua Lake Secondary School,2022,Hispanic or Latino,Combined,s
060503040001,Chautauqua Lake Secondary School,2022,English Language Learner,Combined,s
060503040001,Chautauqua Lake Secondary School,2022,Students with Disabilities,Combined,s
060503040001,Chautauqua Lake Secondary School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
060503040001,Chautauqua Lake Secondary School,2022,Black or African American,Combined,s
060503040001,Chautauqua Lake Secondary School,2022,American Indian or Alaska Native,Combined,s
060601040003,Pine Valley Central Jr-Sr High Sch,2022,Hispanic or Latino,Combined,s
060601040003,Pine Valley Central Jr-Sr High Sch,2022,Multiracial,Combined,s
060601040003,Pine Valley Central Jr-Sr High Sch,2022,English Language Learner,Combined,s
060601040003,Pine Valley Central Jr-Sr High Sch,2022,Black or African American,Combined,s
060601040003,Pine Valley Central Jr-Sr High Sch,2022,Students with Disabilities,Combined,s
060601040003,Pine Valley Central Jr-Sr High Sch,2022,American Indian or Alaska Native,Combined,s
060601040003,Pine Valley Central Jr-Sr High Sch,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
060701040003,Clymer Central School,2022,Hispanic or Latino,Combined,s
060701040003,Clymer Central School,2022,Multiracial,Combined,s
060701040003,Clymer Central School,2022,English Language Learner,Combined,s
060701040003,Clymer Central School,2022,Students with Disabilities,Combined,s
060701040003,Clymer Central School,2022,Black or African American,Combined,s
060701040003,Clymer Central School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
060701040003,Clymer Central School,2022,American Indian or Alaska Native,Combined,s
060800010009,Dunkirk Senior High School,2022,Multiracial,Combined,s
060800010009,Dunkirk Senior High School,2022,Black or African American,Combined,s
060800010009,Dunkirk Senior High School,2022,American Indian or Alaska Native,Combined,s
060800010009,Dunkirk Senior High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
061001040005,Maple Grove Junior/Senior Hs,2022,Hispanic or Latino,Combined,s
061001040005,Maple Grove Junior/Senior Hs,2022,Multiracial,Combined,s
061001040005,Maple Grove Junior/Senior Hs,2022,Economically Disadvantaged,Combined,s
061001040005,Maple Grove Junior/Senior Hs,2022,Black or African American,Combined,s
061001040005,Maple Grove Junior/Senior Hs,2022,Students with Disabilities,Combined,s
061001040005,Maple Grove Junior/Senior Hs,2022,English Language Learner,Combined,s
061001040005,Maple Grove Junior/Senior Hs,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
061001040005,Maple Grove Junior/Senior Hs,2022,American Indian or Alaska Native,Combined,s
061101040007,Falconer Middle/High School,2022,Hispanic or Latino,Combined,s
061101040007,Falconer Middle/High School,2022,English Language Learner,Combined,s
061101040007,Falconer Middle/High School,2022,Multiracial,Combined,s
061101040007,Falconer Middle/High School,2022,Students with Disabilities,Combined,s
061101040007,Falconer Middle/High School,2022,American Indian or Alaska Native,Combined,s
061101040007,Falconer Middle/High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
061101040007,Falconer Middle/High School,2022,Black or African American,Combined,s
061501040001,Silver Creek High School,2022,Hispanic or Latino,Combined,s
061501040001,Silver Creek High School,2022,Multiracial,Combined,s
061501040001,Silver Creek High School,2022,English Language Learner,Combined,s
061501040001,Silver Creek High School,2022,Black or African American,Combined,s
061501040001,Silver Creek High School,2022,Students with Disabilities,Combined,s
061501040001,Silver Creek High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
061501040001,Silver Creek High School,2022,American Indian or Alaska Native,Combined,s
061503040003,Forestville Central High School,2022,English Language Learner,Combined,s
061503040003,Forestville Central High School,2022,Hispanic or Latino,Combined,s
061503040003,Forestville Central High School,2022,Multiracial,Combined,s
061503040003,Forestville Central High School,2022,Black or African American,Combined,s
061503040003,Forestville Central High School,2022,Students with Disabilities,Combined,s
061503040003,Forestville Central High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
061503040003,Forestville Central High School,2022,American Indian or Alaska Native,Combined,s
061601040001,Panama High School,2022,Hispanic or Latino,Combined,s
061601040001,Panama High School,2022,Multiracial,Combined,s
061601040001,Panama High School,2022,Economically Disadvantaged,Combined,s
061601040001,Panama High School,2022,Black or African American,Combined,s
061601040001,Panama High School,2022,Students with Disabilities,Combined,s
061601040001,Panama High School,2022,English Language Learner,Combined,s
061601040001,Panama High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
061601040001,Panama High School,2022,American Indian or Alaska Native,Combined,s
061700010013,Jamestown High School,2022,American Indian or Alaska Native,Combined,s
061700010013,Jamestown High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
062201060003,Fredonia High School,2022,Multiracial,Combined,s
062201060003,Fredonia High School,2022,Black or African American,Combined,s
062201060003,Fredonia High School,2022,English Language Learner,Combined,s
062201060003,Fredonia High School,2022,Students with Disabilities,Combined,s
062201060003,Fredonia High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
062201060003,Fredonia High School,2022,American Indian or Alaska Native,Combined,s
062301040003,Brocton Middle High School,2022,Hispanic or Latino,Combined,s
062301040003,Brocton Middle High School,2022,Multiracial,Combined,s
062301040003,Brocton Middle High School,2022,English Language Learner,Combined,s
062301040003,Brocton Middle High School,2022,Black or African American,Combined,s
062301040003,Brocton Middle High School,2022,Students with Disabilities,Combined,s
062301040003,Brocton Middle High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
062301040003,Brocton Middle High School,2022,American Indian or Alaska Native,Combined,s
062601040003,Sherman High School,2022,English Language Learner,Combined,s
062601040003,Sherman High School,2022,Hispanic or Latino,Combined,s
062601040003,Sherman High School,2022,Multiracial,Combined,s
062601040003,Sherman High School,2022,Black or African American,Combined,s
062601040003,Sherman High School,2022,Students with Disabilities,Combined,s
062601040003,Sherman High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
062601040003,Sherman High School,2022,American Indian or Alaska Native,Combined,s
062901040002,Westfield High School,2022,Hispanic or Latino,Combined,s
062901040002,Westfield High School,2022,Multiracial,Combined,s
062901040002,Westfield High School,2022,Black or African American,Combined,s
062901040002,Westfield High School,2022,Students with Disabilities,Combined,s
062901040002,Westfield High School,2022,English Language Learner,Combined,s
062901040002,Westfield High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
062901040002,Westfield High School,2022,American Indian or Alaska Native,Combined,s
070600010020,Elmira High School,2022,English Language Learner,Combined,s
070600010020,Elmira High School,2022,American Indian or Alaska Native,Combined,s
070600010020,Elmira High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
070600010021,Ernie Davis Academy,2022,White,Combined,s
070600010021,Ernie Davis Academy,2022,Hispanic or Latino,Combined,s
070600010021,Ernie Davis Academy,2022,Multiracial,Combined,s
070600010021,Ernie Davis Academy,2022,Economically Disadvantaged,Combined,s
070600010021,Ernie Davis Academy,2022,Black or African American,Combined,s
070600010021,Ernie Davis Academy,2022,English Language Learner,Combined,s
070600010021,Ernie Davis Academy,2022,Students with Disabilities,Combined,s
070600010021,Ernie Davis Academy,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
070600010021,Ernie Davis Academy,2022,American Indian or Alaska Native,Combined,s
070901060007,Horseheads Senior High School,2022,Hispanic or Latino,Combined,s
070901060007,Horseheads Senior High School,2022,Multiracial,Combined,s
070901060007,Horseheads Senior High School,2022,English Language Learner,Combined,s
070901060007,Horseheads Senior High School,2022,American Indian or Alaska Native,Combined,s
070901060007,Horseheads Senior High School,2022,Black or African American,Combined,s
070902060002,Thomas A Edison High School,2022,Hispanic or Latino,Combined,s
070902060002,Thomas A Edison High School,2022,Multiracial,Combined,s
070902060002,Thomas A Edison High School,2022,English Language Learner,Combined,s
070902060002,Thomas A Edison High School,2022,Black or African American,Combined,s
070902060002,Thomas A Edison High School,2022,Students with Disabilities,Combined,s
070902060002,Thomas A Edison High School,2022,American Indian or Alaska Native,Combined,s
070902060002,Thomas A Edison High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
080101040003,Afton Junior/Senior Hs,2022,Hispanic or Latino,Combined,s
080101040003,Afton Junior/Senior Hs,2022,Multiracial,Combined,s
080101040003,Afton Junior/Senior Hs,2022,English Language Learner,Combined,s
080101040003,Afton Junior/Senior Hs,2022,Black or African American,Combined,s
080101040003,Afton Junior/Senior Hs,2022,Students with Disabilities,Combined,s
080101040003,Afton Junior/Senior Hs,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
080101040003,Afton Junior/Senior Hs,2022,American Indian or Alaska Native,Combined,s
080201040001,Bainbridge-Guilford High School,2022,Hispanic or Latino,Combined,s
080201040001,Bainbridge-Guilford High School,2022,Multiracial,Combined,s
080201040001,Bainbridge-Guilford High School,2022,English Language Learner,Combined,s
080201040001,Bainbridge-Guilford High School,2022,Students with Disabilities,Combined,s
080201040001,Bainbridge-Guilford High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
080201040001,Bainbridge-Guilford High School,2022,American Indian or Alaska Native,Combined,s
080201040001,Bainbridge-Guilford High School,2022,Black or African American,Combined,s
080601040003,Greene High School,2022,Multiracial,Combined,s
080601040003,Greene High School,2022,Hispanic or Latino,Combined,s
080601040003,Greene High School,2022,English Language Learner,Combined,s
080601040003,Greene High School,2022,Students with Disabilities,Combined,s
080601040003,Greene High School,2022,American Indian or Alaska Native,Combined,s
080601040003,Greene High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
080601040003,Greene High School,2022,Black or African American,Combined,s
081003040003,Unadilla Valley Secondary School,2022,Hispanic or Latino,Combined,s
081003040003,Unadilla Valley Secondary School,2022,Multiracial,Combined,s
081003040003,Unadilla Valley Secondary School,2022,English Language Learner,Combined,s
081003040003,Unadilla Valley Secondary School,2022,Black or African American,Combined,s
081003040003,Unadilla Valley Secondary School,2022,American Indian or Alaska Native,Combined,s
081003040003,Unadilla Valley Secondary School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
081200050004,Norwich High School,2022,Hispanic or Latino,Combined,s
081200050004,Norwich High School,2022,Multiracial,Combined,s
