entity_cd,entity_name,year,subgroup_name,grad_rate
140600010141,Lafayette International School,2022,Asian or Native Hawaiian/Other Pacific Islander,88.1
140600010308,Inter Prep School (The),2022,English Language Learner,70.5
140600010308,Inter Prep School (The),2022,Hispanic or Latino,51.8
140600010308,Inter Prep School (The),2022,White,82.3
140600010308,Inter Prep School (The),2022,Economically Disadvantaged,76.3
140600010308,Inter Prep School (The),2022,Black or African American,79.2
140600010308,Inter Prep School (The),2022,Students with Disabilities,62.7
140600010308,Inter Prep School (The),2022,Asian or Native Hawaiian/Other Pacific Islander,77.0
140600010310,Riverside Academy High School,2022,Hispanic or Latino,70.0
140600010310,Riverside Academy High School,2022,Economically Disadvantaged,76.4
140600010310,Riverside Academy High School,2022,English Language Learner,70.6
140600010310,Riverside Academy High School,2022,Black or African American,79.5
140600010311,Lewis J Bennett Hs Of Innovative Tec,2022,Economically Disadvantaged,88.5
140600010311,Lewis J Bennett Hs Of Innovative Tec,2022,Black or African American,90.9
140600010313,"Buffalo - Culinary Art, Hospital",2022,Economically Disadvantaged,91.1
140600010313,"Buffalo - Culinary Art, Hospital",2022,Hispanic or Latino,78.9
140600010313,"Buffalo - Culinary Art, Hospital",2022,White,90.6
140600010313,"Buffalo - Culinary Art, Hospital",2022,Black or African American,95.1
140600010313,"Buffalo - Culinary Art, Hospital",2022,Students with Disabilities,87.4
140600010316,Pathways Academy,2022,Economically Disadvantaged,30.3
140600010316,Pathways Academy,2022,Hispanic or Latino,16.7
140600010316,Pathways Academy,2022,Black or African American,30.2
140600010316,Pathways Academy,2022,Students with Disabilities,27.0
140600860838,Tapestry Charter School,2022,Economically Disadvantaged,96.5
140600860838,Tapestry Charter School,2022,Black or African American,95.5
140600860861,Buffalo Academy Of Science Cs,2022,Economically Disadvantaged,95.8
140600860861,Buffalo Academy Of Science Cs,2022,Black or African American,96.7
140600860861,Buffalo Academy Of Science Cs,2022,Asian or Native Hawaiian/Other Pacific Islander,100.0
140600860863,Western Ny Maritime Charter School,2022,Economically Disadvantaged,92.0
140600860863,Western Ny Maritime Charter School,2022,Hispanic or Latino,90.2
140600860863,Western Ny Maritime Charter School,2022,White,93.7
140600860863,Western Ny Maritime Charter School,2022,Black or African American,95.6
140600860961,Health Sciences Charter School,2022,Economically Disadvantaged,92.7
140600860961,Health Sciences Charter School,2022,Black or African American,92.3
140701060006,Cheektowaga High School,2022,Hispanic or Latino,100.0
140701060006,Cheektowaga High School,2022,White,87.3
140701060006,Cheektowaga High School,2022,Economically Disadvantaged,84.2
140701060006,Cheektowaga High School,2022,Students with Disabilities,75.0
140701060006,Cheektowaga High School,2022,Black or African American,89.2
140701060006,Cheektowaga High School,2022,Asian or Native Hawaiian/Other Pacific Islander,94.1
140702030006,Maryvale High School,2022,Economically Disadvantaged,85.7
140702030006,Maryvale High School,2022,White,90.8
140702030006,Maryvale High School,2022,Black or African American,83.0
140702030006,Maryvale High School,2022,Students with Disabilities,68.2
140702030006,Maryvale High School,2022,Asian or Native Hawaiian/Other Pacific Islander,100.0
140703020003,Cleveland Hill High School,2022,White,96.5
140703020003,Cleveland Hill High School,2022,Economically Disadvantaged,91.7
140703020003,Cleveland Hill High School,2022,Black or African American,91.7
140707030003,Depew High School,2022,White,96.0
140707030003,Depew High School,2022,Economically Disadvantaged,89.1
140707030003,Depew High School,2022,Students with Disabilities,76.3
140709030004,John F Kennedy Senior Hs,2022,White,89.1
140709030004,John F Kennedy Senior Hs,2022,Economically Disadvantaged,87.2
140801060006,Clarence Senior High School,2022,White,97.5
140801060006,Clarence Senior High School,2022,Economically Disadvantaged,84.1
140801060006,Clarence Senior High School,2022,Students with Disabilities,85.8
141101060001,Griffith Inst High School,2022,White,96.6
141101060001,Griffith Inst High School,2022,Economically Disadvantaged,91.8
141101060001,Griffith Inst High School,2022,Students with Disabilities,89.2
141201060001,Eden Middle & High School,2022,White,94.9
141201060001,Eden Middle & High School,2022,Economically Disadvantaged,88.6
141201060001,Eden Middle & High School,2022,Students with Disabilities,76.5
141301060006,Iroquois Senior High School,2022,White,98.4
141301060006,Iroquois Senior High School,2022,Economically Disadvantaged,93.6
141301060006,Iroquois Senior High School,2022,Students with Disabilities,90.2
141401060003,Lake Shore Senior High School,2022,White,93.2
141401060003,Lake Shore Senior High School,2022,Economically Disadvantaged,88.7
141401060003,Lake Shore Senior High School,2022,Students with Disabilities,81.4
141401060003,Lake Shore Senior High School,2022,American Indian or Alaska Native,91.0
141501060004,Grand Island Senior High School,2022,White,96.9
141501060004,Grand Island Senior High School,2022,Hispanic or Latino,93.3
141501060004,Grand Island Senior High School,2022,Economically Disadvantaged,89.8
141501060004,Grand Island Senior High School,2022,Students with Disabilities,83.6
141601060007,Hamburg High School,2022,White,96.8
141601060007,Hamburg High School,2022,Economically Disadvantaged,91.5
141601060007,Hamburg High School,2022,Students with Disabilities,85.1
141604060008,Frontier Senior High School,2022,Hispanic or Latino,90.9
141604060008,Frontier Senior High School,2022,White,92.4
141604060008,Frontier Senior High School,2022,Economically Disadvantaged,82.3
141604060008,Frontier Senior High School,2022,Students with Disabilities,79.0
141701040001,Holland High School,2022,Economically Disadvantaged,89.6
141701040001,Holland High School,2022,White,98.1
141800010008,Lackawanna High School,2022,English Language Learner,59.6
141800010008,Lackawanna High School,2022,Hispanic or Latino,71.2
141800010008,Lackawanna High School,2022,White,80.4
141800010008,Lackawanna High School,2022,Economically Disadvantaged,76.7
141800010008,Lackawanna High School,2022,Black or African American,62.9
141800010008,Lackawanna High School,2022,Students with Disabilities,71.8
141800860044,Global Concepts Charter School,2022,White,96.0
141800860044,Global Concepts Charter School,2022,Economically Disadvantaged,97.3
141800860044,Global Concepts Charter School,2022,Black or African American,98.0
141901060008,Lancaster High School,2022,Economically Disadvantaged,90.8
141901060008,Lancaster High School,2022,White,96.9
141901060008,Lancaster High School,2022,Students with Disabilities,91.8
142101040002,Akron High School,2022,White,97.2
142101040002,Akron High School,2022,Economically Disadvantaged,93.5
142101040002,Akron High School,2022,American Indian or Alaska Native,75.0
142201040001,North Collins Junior-Senior Hs,2022,White,96.1
142201040001,North Collins Junior-Senior Hs,2022,Economically Disadvantaged,94.5
142301060006,Orchard Park High School,2022,White,98.5
142301060006,Orchard Park High School,2022,Economically Disadvantaged,94.9
142301060006,Orchard Park High School,2022,Students with Disabilities,96.4
142500010009,Tonawanda Middle/High School,2022,Students with Disabilities,76.2
142500010009,Tonawanda Middle/High School,2022,White,94.0
142500010009,Tonawanda Middle/High School,2022,Economically Disadvantaged,89.9
142601030025,Kenmore East Senior High School,2022,Economically Disadvantaged,82.9
142601030025,Kenmore East Senior High School,2022,Hispanic or Latino,94.1
142601030025,Kenmore East Senior High School,2022,White,92.0
142601030025,Kenmore East Senior High School,2022,Black or African American,76.7
142601030025,Kenmore East Senior High School,2022,Students with Disabilities,75.7
142601030026,Kenmore West Senior High School,2022,Economically Disadvantaged,87.1
142601030026,Kenmore West Senior High School,2022,Hispanic or Latino,84.4
142601030026,Kenmore West Senior High School,2022,White,92.9
142601030026,Kenmore West Senior High School,2022,Multiracial,87.5
142601030026,Kenmore West Senior High School,2022,Black or African American,86.2
142601030026,Kenmore West Senior High School,2022,Students with Disabilities,81.9
142601860031,Charter School-Applied Technologies,2022,White,98.9
142601860031,Charter School-Applied Technologies,2022,Hispanic or Latino,97.7
142601860031,Charter School-Applied Technologies,2022,Multiracial,100.0
142601860031,Charter School-Applied Technologies,2022,Economically Disadvantaged,98.4
142601860031,Charter School-Applied Technologies,2022,Black or African American,98.5
142601860031,Charter School-Applied Technologies,2022,Students with Disabilities,96.7
142801060010,West Seneca West Senior Hs,2022,White,94.0
142801060010,West Seneca West Senior Hs,2022,Hispanic or Latino,94.9
142801060010,West Seneca West Senior Hs,2022,Economically Disadvantaged,86.6
142801060010,West Seneca West Senior Hs,2022,Students with Disabilities,82.5
142801060016,West Seneca East Senior Hs,2022,Economically Disadvantaged,85.3
142801060016,West Seneca East Senior Hs,2022,White,91.4
142801060016,West Seneca East Senior Hs,2022,Black or African American,68.8
142801060016,West Seneca East Senior Hs,2022,Students with Disabilities,77.1
150203040001,Crown Point Central School,2022,White,98.3
150601040001,Keene Central School,2022,White,100.0
150901040004,Moriah Junior-Senior Hs,2022,White,89.2
150901040004,Moriah Junior-Senior Hs,2022,Economically Disadvantaged,78.5
151102040001,Lake Placid Junior-Senior Hs,2022,Economically Disadvantaged,80.8
151102040001,Lake Placid Junior-Senior Hs,2022,White,91.8
151401040001,Schroon Lake Central School,2022,White,100.0
151501060001,Ticonderoga Junior-Senior Hs,2022,White,91.6
151501060001,Ticonderoga Junior-Senior Hs,2022,Economically Disadvantaged,91.3
151701040001,Willsboro Central School,2022,White,88.4
151801040001,Mountain View Campus,2022,White,92.7
151801040001,Mountain View Campus,2022,Economically Disadvantaged,90.9
160101060001,Tupper Lake Middle-High School,2022,White,84.3
160101060001,Tupper Lake Middle-High School,2022,Economically Disadvantaged,77.5
160801040002,Chateaugay High School,2022,White,92.4
160801040002,Chateaugay High School,2022,Economically Disadvantaged,76.5
161201040002,Salmon River High School,2022,White,83.9
161201040002,Salmon River High School,2022,Economically Disadvantaged,84.9
161201040002,Salmon River High School,2022,Students with Disabilities,51.9
161201040002,Salmon River High School,2022,American Indian or Alaska Native,86.7
161401060002,Saranac Lake Senior High School,2022,Economically Disadvantaged,87.0
161401060002,Saranac Lake Senior High School,2022,White,95.7
161401060002,Saranac Lake Senior High School,2022,Students with Disabilities,83.1
161501060014,Franklin Academy High School,2022,White,88.6
161501060014,Franklin Academy High School,2022,Economically Disadvantaged,78.0
161501060014,Franklin Academy High School,2022,Students with Disabilities,71.8
161601040002,Brushton-Moira High School,2022,White,88.2
161601040002,Brushton-Moira High School,2022,Economically Disadvantaged,82.4
161801040001,St Regis Falls Central School,2022,Economically Disadvantaged,83.4
161801040001,St Regis Falls Central School,2022,White,91.1
170500010009,Gloversville High School,2022,White,78.6
170500010009,Gloversville High School,2022,Economically Disadvantaged,71.5
170500010009,Gloversville High School,2022,Students with Disabilities,56.1
170600010006,Johnstown Junior-Senior Hs,2022,White,88.0
170600010006,Johnstown Junior-Senior Hs,2022,Economically Disadvantaged,78.1
170600010006,Johnstown Junior-Senior Hs,2022,Students with Disabilities,61.8
170801040002,Mayfield Jr/Sr High School,2022,Economically Disadvantaged,84.3
170801040002,Mayfield Jr/Sr High School,2022,White,91.2
170901040001,Northville High School,2022,White,94.2
170901040001,Northville High School,2022,Economically Disadvantaged,89.2
171102040004,Broadalbin-Perth Junior-Senior Hs,2022,White,91.0
171102040004,Broadalbin-Perth Junior-Senior Hs,2022,Economically Disadvantaged,82.9
171102040004,Broadalbin-Perth Junior-Senior Hs,2022,Students with Disabilities,68.3
180202040003,Alexander Middle School-High School,2022,White,91.8
180202040003,Alexander Middle School-High School,2022,Economically Disadvantaged,81.1
180300010006,Batavia High School,2022,White,98.5
180300010006,Batavia High School,2022,Economically Disadvantaged,94.9
180300010006,Batavia High School,2022,Students with Disabilities,89.6
180300010006,Batavia High School,2022,Black or African American,94.4
180701040001,Byron-Bergen Jr/Sr Hs,2022,White,97.6
180701040001,Byron-Bergen Jr/Sr Hs,2022,Economically Disadvantaged,100.0
180901040002,Elba Junior-Senior High School,2022,White,93.2
180901040002,Elba Junior-Senior High School,2022,Economically Disadvantaged,94.1
181001060002,Le Roy Junior-Senior High School,2022,White,97.6
181001060002,Le Roy Junior-Senior High School,2022,Economically Disadvantaged,93.5
181101040001,Oakfield-Alabama Middle/High School,2022,White,92.5
